AtcoCode,Bearing,CreationDateTime,GrandParentLocalityName,Notes,NptgLocalityCode
1800SG39331,N,2014-02-24T00:00:00,,INDICATOR AMENDED,E0028777
1800NC08651,N,2007-11-01T00:00:00,,,E0029324
1800NC08661,S,2007-11-01T00:00:00,,,E0029324
1800NE32581,SW,2007-11-01T00:00:00,,,E0029475
1800NE32571,NE,2007-11-01T00:00:00,,,E0029475
1800NCH4321,N,2007-11-01T00:00:00,,,E0029495
1800NCH4323,S,2005-05-24T00:00:00,,,E0028659
1800NCH4322,S,2007-11-01T00:00:00,,,E0029495
1800WAH0592,E,2007-11-01T00:00:00,,,E0028954
1800WAH0591,W,2010-05-12T00:00:00,,DIRECTION AMENDED,E0028954
1800EDH0982,NE,2007-11-01T00:00:00,,,E0029277
1800EDH0981,NE,2010-10-09T00:00:00,,DIRECTION AMENDED,E0029277
1800EDH0682,SE,2005-05-24T00:00:00,,,E0028793
1800EDH0681,N,2007-11-01T00:00:00,,,E0028793
1800EB09581,SE,2010-03-30T00:00:00,,INDICATOR AMENDED,E0028743
1800EB09591,NW,2007-11-01T00:00:00,,,E0028743
1800NF05331,S,2015-06-03T00:00:00,,STOP NAME AMENDED,E0028902
1800NF00441,N,2015-06-03T00:00:00,,STOP NAME AMENDED,E0028902
1800NFH0261,E,2007-11-01T00:00:00,,,E0028902
1800NFH0931,W,2007-11-01T00:00:00,Salford,,N0075031
1800NFH0932,E,2015-10-19T00:00:00,Salford,,N0075031
1800SG06711,S,2014-02-18T00:00:00,,INDICATOR AMENDED,N0074909
1800WK00851,N,2013-05-21T00:00:00,,INDICATOR AMENDED,E0029211
1800WK00841,S,2013-05-21T00:00:00,,INDICATOR AMENDED,E0029211
1800WK45981,SE,2007-11-01T00:00:00,,,E0029211
1800EB32251,SW,2007-11-01T00:00:00,,,E0029063
1800EB17701,E,2010-04-15T00:00:00,,INDICATOR AMENDED,E0028994
1800NE00381,E,2007-11-01T00:00:00,,,E0028364
1800NE05391,W,2007-11-01T00:00:00,,,E0028364
1800NE00382,W,2006-05-31T00:00:00,,,E0028364
1800NEH0932,NW,2007-11-01T00:00:00,,,E0029381
1800NEH0931,SE,2007-11-01T00:00:00,,,E0029381
1800ED41601,N,2010-04-16T00:00:00,,INDICATOR AMENDED,E0029334
1800ED12411,S,2007-11-01T00:00:00,,,E0029334
1800EDH2802,W,2007-11-01T00:00:00,,,E0028406
1800EDH2801,E,2007-11-01T00:00:00,,,E0028406
1800NBH1081,E,2011-01-12T00:00:00,,,E0057786
1800NBH0091,W,2011-01-12T00:00:00,,DIRECTION AMENDED,E0057786
1800NBH0092,W,2008-08-06T00:00:00,,NAME AMENDED,E0057786
1800NBH0351,NE,2007-11-01T00:00:00,,,E0057786
1800NBH0352,SW,2007-11-01T00:00:00,,,E0057786
1800WA08891,W,2007-11-01T00:00:00,,,E0052667
1800WA17401,E,2007-11-01T00:00:00,,,E0052667
1800WA17402,E,2006-05-24T00:00:00,,,E0052667
1800EBH2091,SE,2014-04-02T00:00:00,,,E0029338
1800EH21071,S,2010-07-07T00:00:00,,STOP NAME AMENDMENT,E0028965
1800EH24141,NE,2010-11-17T00:00:00,,STOP MOVEMENT,E0028766
1800EHH2361,SE,2014-04-02T00:00:00,,,E0029338
1800WA20081,W,2014-05-15T00:00:00,,indicator amended,E0028348
1800WA20071,E,2014-05-15T00:00:00,,indicator amended,E0028348
1800NEH0171,N,2007-11-01T00:00:00,,,E0028690
1800NEH0172,S,2007-11-01T00:00:00,,,E0028690
1800EB06781,NE,2010-10-15T00:00:00,,NAME AMENDED,E0057786
1800EDH3471,NE,2007-11-01T00:00:00,,,N0074962
1800EDH3472,SW,2007-11-01T00:00:00,,,N0074962
1800WAH2591,NE,2010-01-18T00:00:00,,INDICATOR AMENDED,E0028309
1800WA10991,SW,2008-04-23T00:00:00,,INDICATOR AMENDED,E0028309
1800WAH2592,SW,2010-01-18T00:00:00,,INDICATOR AMENDED,E0028309
1800ED30901,NW,2010-04-16T00:00:00,,INDICATOR AMENDED,E0029290
1800EH07181,SW,2007-11-01T00:00:00,,,E0029479
1800EH07171,NE,2007-11-01T00:00:00,,,E0029479
1800ED30891,E,2010-04-16T00:00:00,,INDICATOR AMENDED,E0029290
1800EDH1441,NE,2010-04-29T00:00:00,,DIRECTION AMENDED,E0029290
1800EDH1442,NE,2007-11-01T00:00:00,,,E0029290
1800NB02141,NE,2008-07-14T00:00:00,Manchester,INDICATOR AMENDED,N0074933
1800NC09621,NW,2010-04-22T00:00:00,,INDICATOR AMENDED,E0029572
1800NF05041,SW,2007-11-01T00:00:00,Salford,,E0029195
1800WA20101,E,2014-05-15T00:00:00,,indicator amended,E0028348
1800WA14011,E,2007-11-01T00:00:00,,,E0029036
1800WA20111,W,2014-05-15T00:00:00,,indicator amended,E0028348
1800WA17491,W,2007-11-01T00:00:00,,,E0028776
1800WA14021,W,2007-11-01T00:00:00,,,E0029036
1800NC48171,E,2007-11-01T00:00:00,,,E0028890
1800NFH1721,NE,2007-11-01T00:00:00,Salford,,E0028630
1800NFH1722,SW,2007-11-01T00:00:00,Salford,,E0028630
1800NER0531,,2005-05-24T00:00:00,,,E0029132
1800NHEY0,,2005-02-02T00:00:00,,,E0029132
1800NHEY1,,2005-02-02T00:00:00,,,E0029132
1800WAH2401,NE,2007-11-01T00:00:00,,,E0028594
1800WAH2402,SW,2007-11-01T00:00:00,,,E0028594
1800NC08961,N,2010-04-21T00:00:00,,INDICATOR AMENDED,E0029493
1800EH14811,E,2010-10-22T00:00:00,,NEW STOP,E0028756
1800NC08951,S,2007-11-01T00:00:00,,,E0029493
1800EH14831,W,2010-10-22T00:00:00,,NEW STOP,E0028756
1800NEH1911,NW,2007-11-01T00:00:00,,,E0028701
1800NEH4011,SE,2007-11-01T00:00:00,,,E0028701
1800ZZMANIS2,,2012-10-09T00:00:00,Manchester,,N0080417
1800ZZMANIS1,,2012-10-09T00:00:00,Manchester,,N0080417
1800ZZMANIS3,,2012-10-09T00:00:00,Manchester,,N0080417
1800EB32411,SW,2013-01-30T00:00:00,Manchester,NAME AMENDED,N0080417
1800EB32421,NE,2013-01-30T00:00:00,Manchester,NAME AMENDED,N0080417
1800WAH3062,S,2007-11-01T00:00:00,,,E0029452
1800WA07711,SE,2014-02-04T00:00:00,,INDICATOR AMENDED,E0029452
1800WAH3061,N,2007-11-01T00:00:00,,,E0029452
1800EH21911,SW,2010-04-19T00:00:00,,INDICATOR AMENDED,E0028873
1800NE26421,S,2010-04-26T00:00:00,,INDICATOR AMENDED,E0029060
1800NE26411,N,2010-04-26T00:00:00,,INDICATOR AMENDED,E0029060
1800WKH4021,N,2007-11-01T00:00:00,,,E0029095
1800WK06201,NW,2014-02-13T00:00:00,,indicator amended,E0057846
1800WK21691,SE,2014-02-12T00:00:00,,indicator amended,E0057846
1800WKH2031,NE,2007-11-01T00:00:00,,,E0057846
1800EH46581,E,2007-11-01T00:00:00,,,E0028357
1800EH46591,W,2007-11-01T00:00:00,,,E0028357
1800NF27151,S,2007-11-01T00:00:00,,,E0028666
1800EB48311,SE,2010-10-15T00:00:00,,NAME AMENDED,E0029125
1800EB48321,NW,2010-10-15T00:00:00,,NAME AMENDED,E0029125
1800EB48271,S,2010-10-15T00:00:00,,NAME AMENDED,E0029125
1800NBH0971,NW,2010-06-03T00:00:00,Manchester,DIRECTION AMENDED,N0077372
1800NBH0972,NW,2007-11-01T00:00:00,Manchester,,N0077372
1800EH06501,NE,2007-11-01T00:00:00,,,E0029105
1800EH09651,SW,2010-04-19T00:00:00,,INDICATOR AMENDED,E0029105
1800WK03291,S,2014-02-18T00:00:00,Wigan,indicator amended,E0028939
1800WK03261,N,2014-02-18T00:00:00,Wigan,indicator amended,E0028939
1800WK00101,NW,2013-05-17T00:00:00,,INDICATOR AMENDED,E0028491
1800EDH2892,NW,2007-11-01T00:00:00,,,E0029480
1800EDH2891,SE,2010-10-13T00:00:00,,DIRECTION AMENDED,E0029480
1800SJH1701,NW,2010-09-08T00:00:00,,DIRECTION AMENDED,E0029443
1800SJH1702,S,2007-11-01T00:00:00,,,E0029443
1800SJH2811,S,2010-09-08T00:00:00,,,E0029443
1800SG44791,SW,2014-02-14T00:00:00,,INDICATOR AMENDED,E0057819
1800SG44781,SW,2014-02-17T00:00:00,,INDICATOR AMENDED,N0075203
1800SG44721,NE,2015-11-22T00:00:00,,STOP LOCATION AMENDED,N0075203
1800SGH0211,NE,2007-11-01T00:00:00,,,E0057819
1800SGH2661,NE,2007-11-01T00:00:00,,,N0075203
1800SGH2662,SW,2007-11-01T00:00:00,,,N0075203
1800SGH0212,SW,2007-11-01T00:00:00,,,E0057819
1800SB45581,S,2007-11-01T00:00:00,Manchester,,E0029129
1800SB45621,N,2007-11-01T00:00:00,Manchester,,E0029129
1800SB45681,S,2007-11-01T00:00:00,Manchester,,E0029129
1800SB45671,N,2007-11-01T00:00:00,Manchester,,E0029129
1800EDH1122,NW,2007-11-01T00:00:00,,,E0029172
1800EDH1121,NW,2010-10-09T00:00:00,,DIRECTION AMENDED,E0029172
1800EDH3691,SE,2010-10-09T00:00:00,,,E0029172
1800SG39091,N,2014-02-17T00:00:00,,INDICATOR AMENDED,E0029245
1800NE33411,S,2008-03-26T00:00:00,,INDICATOR AMENDED,E0029412
1800NE33421,N,2007-11-01T00:00:00,,,E0029412
1800NEH1022,E,2007-11-01T00:00:00,,,E0029011
1800NEH1032,NE,2007-11-01T00:00:00,,,E0029412
1800NEH1031,N,2011-02-09T00:00:00,,DIRECTION AMENDED,E0029412
1800NEH2611,S,2011-02-09T00:00:00,,DIRECTION AMENDED,E0029412
1800WK23361,W,2014-02-12T00:00:00,,indicator amended,E0029356
1800WK23371,E,2014-02-12T00:00:00,,indicator amended,E0057846
1800ZZMANBD2,,2012-09-26T00:00:00,,,E0029130
1800ZZMANBD1,,2012-09-26T00:00:00,,,E0029130
1800NE20961,W,2013-02-06T00:00:00,,INDICATOR AMENDED,E0029130
1800NE20951,E,2013-02-06T00:00:00,,INDICATOR AMENDED,E0029130
1800SG15561,NW,2014-02-25T00:00:00,,indicator amended,E0057819
1800SG15571,SE,2014-02-14T00:00:00,,INDICATOR AMENDED,E0057819
1800NE31681,SW,2008-02-08T00:00:00,,STOP MOVED,E0028938
1800SJ47751,S,2015-02-13T00:00:00,,INDICATOR AMENDED,N0075139
1800SJ47731,N,2015-02-13T00:00:00,,INDICATOR AMENDED,N0075139
1800SG07111,N,2014-02-18T00:00:00,,INDICATOR AMENDED,E0028763
1800SG07121,S,2014-02-18T00:00:00,,INDICATOR AMENDED,E0028763
1800WA12161,W,2007-11-01T00:00:00,,,E0029452
1800WAH0811,NE,2007-11-01T00:00:00,,,E0029559
1800WA12151,E,2007-11-01T00:00:00,,,E0029452
1800NE01301,E,2007-11-01T00:00:00,,,E0028690
1800NB43291,W,2011-01-11T00:00:00,,NAME AMENDED,E0028798
1800NB43281,E,2007-11-01T00:00:00,,,E0028798
1800EBH1681,S,2010-04-23T00:00:00,,removed,E0028798
1800EBH1682,N,2010-04-23T00:00:00,,removed,E0028798
1800WFH0302,S,2007-11-01T00:00:00,Salford,,N0077436
1800WFH0301,NE,2010-10-15T00:00:00,Salford,DIRECTION AMENDED,N0077436
1800NC22551,S,2016-06-10T00:00:00,,STOP LOCATION AMENDED,E0028828
1800NC22561,N,2007-11-01T00:00:00,,,E0028828
1800NC21381,SE,2014-10-10T00:00:00,,STOP LOCATION AMENDED,E0029397
1800WK15481,E,2016-03-23T00:00:00,Salford,STOP NAME AMENDED,E0028377
1800WK15471,W,2016-03-23T00:00:00,Salford,STOP NAME AMENDED,E0028377
1800WF12511,E,2008-09-12T00:00:00,,STOP REMOVED,E0028576
1800WF21311,NE,2014-02-21T00:00:00,,indicator amended,E0029484
1800WF41021,SW,2014-02-18T00:00:00,,indicator amended,E0029484
1800WK32471,SW,2007-11-01T00:00:00,,,N0077437
1800WK32481,NE,2007-11-01T00:00:00,,,N0077437
1800ZZMANHY2,,2012-09-12T00:00:00,,,E0029132
1800ZZMANHY1,,2012-09-12T00:00:00,,,E0029132
1800NE01481,NE,2014-06-04T00:00:00,,2,E0029132
1800NE02521,SW,2014-06-04T00:00:00,,2,E0029132
1800NE25061,SW,2009-09-02T00:00:00,,NAME & INDICATOR AMENDED,E0029132
1800NE25071,NE,2009-09-02T00:00:00,,NAME & INDICATOR AMENDED,E0029132
1800NEH0692,E,2007-11-01T00:00:00,,,E0029132
1800NEH0672,N,2007-11-01T00:00:00,,,E0029132
1800NE25011,SE,2013-02-15T00:00:00,,LOCATION AMENDED,E0029132
1800NE25021,NW,2013-02-15T00:00:00,,LOCATION AMENDED,E0029132
1800NE26131,SW,2007-11-01T00:00:00,Rochdale,,E0029325
1800NE26121,NE,2007-11-01T00:00:00,Rochdale,,E0029325
1800NEH2752,SE,2007-11-01T00:00:00,,,E0028791
1800NEH1062,SE,2007-11-01T00:00:00,Rochdale,,E0029325
1800NEH1061,NW,2011-02-09T00:00:00,Rochdale,DIRECTION AMENDED,E0029325
1800NEH2751,SE,2011-02-09T00:00:00,,DIRECTION AMENDED,E0028791
1800NCH1312,NE,2007-11-01T00:00:00,,,N0077929
1800NCH1311,SW,2007-11-01T00:00:00,,,N0077929
1800WA34251,E,2014-04-23T00:00:00,,indicator amended,E0029181
1800WA34241,W,2014-04-23T00:00:00,,indicator amended,E0029181
1800SG05471,S,2014-02-18T00:00:00,,INDICATOR AMENDED,E0029341
1800SG05461,N,2014-02-18T00:00:00,,INDICATOR AMENDED,E0029341
1800NEH4901,N,2011-02-09T00:00:00,,,E0028644
1800NEH3141,S,2011-02-09T00:00:00,,LOCATION AMENDED,E0029412
1800NEH2612,NE,2007-11-01T00:00:00,,,E0029412
1800WA34171,NE,2014-04-23T00:00:00,,indicator amended,E0029299
1800WA34181,SW,2014-04-23T00:00:00,,indicator amended,E0029299
1800ED19851,N,2015-11-17T00:00:00,,LOCATION AMENDED,E0029425
1800ED19861,S,2007-11-01T00:00:00,,,E0029425
1800EH36141,E,2010-04-19T00:00:00,,INDICATOR AMENDED,E0029421
1800EH36151,W,2014-10-15T00:00:00,,STOP NAME AMENDED,E0029421
1800WAH1382,E,2007-11-01T00:00:00,,,E0029146
1800WAH1381,W,2007-11-01T00:00:00,,,E0029146
1800WAH4161,W,2015-05-14T00:00:00,,,E0029146
1800EHR0811,,2005-05-24T00:00:00,,,N0075097
1800NWTH0,,2005-02-02T00:00:00,,,N0075097
1800NWTH1,,2005-02-02T00:00:00,,,N0075097
1800ZZMANEW1,,2012-03-26T00:00:00,,,E0029135
1800EB11891,S,2008-05-02T00:00:00,,INDICATOR AMENDED,E0029135
1800EB32811,W,2010-10-15T00:00:00,,NAME AMENDED,E0029135
1800EB32801,E,2010-10-15T00:00:00,,NAME AMENDED,E0029135
1800EB32761,SE,2010-04-15T00:00:00,,INDICATOR AMENDED,E0029135
1800EB32771,NW,2010-10-15T00:00:00,,NAME AMENDED,E0029135
1800EB07702,SW,2005-05-24T00:00:00,,,N0075088
1800EB07701,SW,2010-10-15T00:00:00,,NAME AMENDED,E0029135
1800EB08061,NE,2010-10-15T00:00:00,,NAME AMENDED,E0029135
1800WK38211,E,2014-02-18T00:00:00,Leigh,indicator amended,E0028936
1800WK38221,W,2014-02-18T00:00:00,Leigh,indicator amended,E0028936
1800WKH2321,E,2007-11-01T00:00:00,Leigh,,E0028936
1800WKH1161,SE,2010-05-25T00:00:00,Leigh,DIRECTION AMENDED,E0029027
1800SJ14921,E,2014-10-09T00:00:00,,INDICATOR AMENDED,E0029481
1800WKH1351,NW,2010-05-25T00:00:00,Leigh,REMOVED,E0029027
1800WKH1162,NW,2007-11-01T00:00:00,Leigh,,E0029027
1800WKH1352,SE,2010-05-25T00:00:00,Leigh,REMOVED,E0029027
1800EB01261,SE,2010-10-15T00:00:00,,NAME AMENDED,E0057786
1800EH00581,E,2007-11-05T00:00:00,,LOCATION AMENDED,E0028879
1800EH38971,W,2010-04-20T00:00:00,,INDICATOR AMENDED,E0028879
1800EBH0382,SW,2005-05-24T00:00:00,Manchester,,N0075071
1800EBH0381,SW,2007-11-01T00:00:00,Manchester,,N0075071
1800SB08841,S,2007-11-01T00:00:00,,,E0028865
1800SB30531,N,2007-11-01T00:00:00,,,E0028865
1800EB06581,E,2010-03-26T00:00:00,,INDICATOR AMENDED,E0028484
1800WK45071,NW,2007-11-01T00:00:00,,,E0028641
1800WK45061,SE,2007-11-01T00:00:00,,,E0028641
1800WK45021,NW,2007-11-01T00:00:00,,,E0028641
1800WKH3172,W,2007-11-01T00:00:00,,,E0028641
1800WKH3171,E,2010-05-22T00:00:00,,DIRECTION AMENDED,E0028641
1800WKH4321,W,2010-05-22T00:00:00,,DIRECTION AMENDED,E0028641
1800SB32651,S,2007-11-01T00:00:00,,,E0028713
1800EBH0592,NE,2005-05-24T00:00:00,,,N0076111
1800EBH0591,NE,2007-11-01T00:00:00,,,E0028743
1800WK10551,E,2007-11-01T00:00:00,Wigan,,E0052676
1800WK10561,W,2007-11-01T00:00:00,Wigan,,E0052676
1800ED15601,N,2007-11-01T00:00:00,,,E0028268
1800NF30001,NE,2007-11-01T00:00:00,,,E0029176
1800SJ03621,N,2014-09-30T00:00:00,,INDICATOR AMENDED,E0029289
1800SJ03631,S,2014-09-30T00:00:00,,INDICATOR AMENDED,E0029289
1800WA18381,NE,2014-05-16T00:00:00,,indicator amended,E0028320
1800WA18371,SW,2014-05-16T00:00:00,,indicator amended,E0028320
1800NE03391,S,2007-11-01T00:00:00,Rochdale,,N0074934
1800NB05171,N,2013-02-07T00:00:00,,INDICATOR AMENDED,E0028802
1800NB42841,SW,2011-01-11T00:00:00,,NAME AMENDED,E0028802
1800NB43451,SW,2011-01-11T00:00:00,,NAME AMENDED,E0028802
1800NB02041,S,2013-02-07T00:00:00,,INDICATOR AMENDED,E0028802
1800NB42831,NE,2011-01-11T00:00:00,,NAME AMENDED,E0028802
1800NB00301,SE,2010-03-30T00:00:00,,NAME AMENDED,E0028802
1800NB02042,N,2006-05-19T00:00:00,,,E0028802
1800EHH0751,NE,2007-11-01T00:00:00,,,E0028806
1800EHH0752,SW,2007-11-01T00:00:00,,,E0028806
1800WK12801,SE,2014-02-12T00:00:00,,indicator amended,E0029356
1800WK23451,NW,2014-02-12T00:00:00,,indicator amended,E0029356
1800SG40101,NW,2007-11-05T00:00:00,,LOCATION AMENDED,E0028763
1800SGH3432,W,2015-10-12T00:00:00,,,E0029038
1800SGH3431,E,2007-11-01T00:00:00,,,E0029038
1800SG13371,W,2014-02-11T00:00:00,,NAME AMENDED,E0028763
1800SG13321,E,2014-02-11T00:00:00,,NAME AMENDED,E0028763
1800SGH0241,NE,2007-11-01T00:00:00,,,E0057819
1800NEH0801,NE,2011-02-08T00:00:00,,DIRECTION AMENDED,N0075146
1800NEH4761,NW,2011-02-08T00:00:00,,,N0075146
1800NEH4751,SE,2011-02-08T00:00:00,,,N0075146
1800NEH4741,SW,2011-02-08T00:00:00,,,N0075146
1800NE01041,E,2008-03-26T00:00:00,,INDICATOR AMENDED,E0029149
1800NEH2211,W,2009-05-18T00:00:00,,INDICATOR AMENDED,E0029149
1800NE01331,NE,2011-02-10T00:00:00,,STOP REMOVED,N0075146
1800NE01321,NE,2011-01-20T00:00:00,,indicator amended,N0075146
1800NE01322,S,2006-01-20T00:00:00,,,N0075146
1800NE01332,S,2006-01-20T00:00:00,,,N0075146
1800NE44301,W,2010-03-30T00:00:00,,INDICATOR AMENDED,E0028508
1800NE25851,S,2007-11-01T00:00:00,,,E0028508
1800NE44291,E,2010-03-30T00:00:00,,INDICATOR AMENDED,E0028508
1800NE48561,E,2007-11-01T00:00:00,,,E0029149
1800NE48551,W,2007-11-01T00:00:00,,,E0029149
