AtcoCode,Bearing,CreationDateTime,GrandParentLocalityName,Notes,NptgLocalityCode
1800SJ03571,E,2014-09-30T00:00:00,,INDICATOR AMENDED,E0028489
1800SJ03561,W,2014-09-30T00:00:00,,INDICATOR AMENDED,E0028489
1800SJ48171,NE,2015-02-13T00:00:00,,INDICATOR AMENDED,E0052672
1800SJ48181,SW,2015-02-13T00:00:00,,INDICATOR AMENDED,E0052672
1800WK05121,S,2016-10-06T00:00:00,,STOP LOCATION AMENDED,E0028431
1800WK05111,N,2014-02-14T00:00:00,,indicator amended,E0028431
1800EBH0502,S,2007-11-01T00:00:00,Manchester,,E0028241
1800SB31521,W,2007-11-01T00:00:00,,,E0029102
1800SG05661,E,2014-02-18T00:00:00,,INDICATOR AMENDED,E0028595
1800SG05651,W,2014-02-18T00:00:00,,INDICATOR AMENDED,E0028595
1800EHH0072,N,2007-11-01T00:00:00,,,N0074964
1800EHH0071,S,2010-10-14T00:00:00,,DIRECTION AMENDED,N0074964
1800NBH1101,N,2011-01-12T00:00:00,,,E0028798
1800NBH0262,SE,2007-11-01T00:00:00,,,E0028798
1800NBH0261,S,2011-01-12T00:00:00,,DIRECTION AMENDED,E0028798
1800EH37171,NW,2007-11-01T00:00:00,,,E0029366
1800NEH4331,NE,2011-01-24T00:00:00,,,E0029371
1800NEH4321,NE,2011-01-24T00:00:00,,,E0029371
1800NFH1002,NW,2007-11-01T00:00:00,,,E0028886
1800EHH0902,W,2007-11-01T00:00:00,,,N0075097
1800NFH1001,SE,2007-11-01T00:00:00,,,E0028886
1800EHH0901,E,2007-11-01T00:00:00,,,N0075097
1800NEH0382,SW,2007-11-01T00:00:00,,,E0029371
1800NEH0381,SW,2011-01-24T00:00:00,,DIRECTION AMENDED,E0029371
1800EB00831,SE,2013-01-30T00:00:00,,INDICATOR AMENDED,N0074882
1800WAH2312,N,2007-11-01T00:00:00,,,E0028399
1800WA04001,SW,2014-10-14T00:00:00,,INDICATOR AMENDED,E0028399
1800WA16731,NE,2007-11-01T00:00:00,,,E0028399
1800WAH2311,N,2010-05-11T00:00:00,,DIRECTION REVISED,E0028399
1800NF27481,SW,2007-11-05T00:00:00,,LOCATION AMENDED,E0028884
1800NF27491,N,2015-10-11T00:00:00,,STOP LOCATION AMENDED,E0028884
1800SJH0592,S,2007-11-01T00:00:00,,,E0052672
1800SJ48151,E,2015-02-13T00:00:00,,INDICATOR AMENDED,E0052672
1800SJ48201,NW,2015-02-13T00:00:00,,INDICATOR AMENDED,E0052672
1800SJH0591,N,2007-11-01T00:00:00,,,E0052672
1800NFH1811,N,2007-11-01T00:00:00,,,E0028884
1800NFH1812,S,2007-11-01T00:00:00,,,E0028884
1800NF29391,SW,2007-11-01T00:00:00,Salford,,E0029193
1800NF02661,SE,2015-11-24T00:00:00,Salford,STOP NAME AMENDED,E0029193
1800WAH0852,SW,2008-07-10T00:00:00,,INDICATOR AMENDED,E0028320
1800WAH0851,NE,2008-07-10T00:00:00,,INDICATOR AMENDED,E0028320
1800EBH0881,NE,2007-11-01T00:00:00,,,N0074882
1800EBH0882,NE,2005-05-24T00:00:00,,,N0074882
1800WA08291,NW,2007-11-01T00:00:00,,,E0028738
1800WA08281,SE,2007-11-01T00:00:00,,,E0028738
1800SG05991,E,2014-02-18T00:00:00,,INDICATOR AMENDED,E0028247
1800SG17271,N,2014-02-21T00:00:00,,INDICATOR AMENDED,N0074972
1800SG17261,S,2014-02-21T00:00:00,,INDICATOR AMENDED,N0074972
1800NC22301,NE,2007-11-01T00:00:00,,,E0029372
1800WAH2272,W,2007-11-01T00:00:00,,,E0029220
1800WAH0112,W,2007-11-01T00:00:00,,,E0029220
1800WAH0111,E,2010-05-13T00:00:00,,DIRECTION AMENDED,E0029220
1800WAH2271,W,2010-05-13T00:00:00,,DIRECTION AMENDED,E0029220
1800EDH0361,W,2007-11-01T00:00:00,,,E0028259
1800EDH0362,W,2005-05-24T00:00:00,,,E0028259
1800NF17941,NE,2007-11-01T00:00:00,,,E0028249
1800NF17951,SW,2007-11-01T00:00:00,,,E0028249
1800NF09851,S,2011-09-19T00:00:00,,,E0028249
1800NF40681,N,2007-11-01T00:00:00,,,E0028249
1800WF39051,S,2014-02-20T00:00:00,,indicator amended,E0029198
1800NF40691,S,2007-11-01T00:00:00,,,E0028249
1800WF39061,NW,2014-02-20T00:00:00,,indicator amended,E0029198
1800NC42401,NW,2010-04-23T00:00:00,,INDICATOR AMENDED,E0029221
1800SJH2642,NW,2010-05-13T00:00:00,,REMOVED,E0029443
1800SJH2641,SE,2010-05-13T00:00:00,,REMOVED,E0029443
1800NC23081,W,2011-01-19T00:00:00,,name amended,N0077929
1800NC23151,N,2007-11-01T00:00:00,,,N0077929
1800WA19101,E,2014-05-15T00:00:00,,indicator amended,E0028738
1800NC23161,S,2007-11-01T00:00:00,,,N0077929
1800WA19091,W,2014-05-15T00:00:00,,indicator amended,E0028738
1800NC23101,N,2011-01-19T00:00:00,,name amended,N0077929
1800NC23091,E,2011-01-19T00:00:00,,name amended,N0077929
1800NC23111,S,2011-01-19T00:00:00,,name amended,N0077929
1800WA14701,SE,2007-11-01T00:00:00,,,E0052667
1800WA20461,SE,2014-05-15T00:00:00,,indicator amended,E0052667
1800WA11491,NW,2007-11-01T00:00:00,,,E0052667
1800WA14702,N,2006-05-31T00:00:00,,,E0052667
1800WA08251,N,2007-11-01T00:00:00,,,E0029447
1800NC00121,W,2010-03-30T00:00:00,Bury,INDICATOR AMENDED,E0028592
1800NC22241,E,2010-04-23T00:00:00,,INDICATOR AMENDED,E0028250
1800NC00131,E,2007-11-01T00:00:00,Bury,,E0028592
1800NC22251,W,2014-10-10T00:00:00,,STOP LOCATION AMENDED,E0028250
1800WA25791,W,2014-04-23T00:00:00,,indicator amended,E0029447
1800NC35231,N,2011-01-20T00:00:00,,name & indicator amended,N0077929
1800NC00601,E,2010-04-20T00:00:00,,INDICATOR AMENDED,E0029232
1800NC35241,S,2011-01-20T00:00:00,,name & indicator amended,N0077929
1800NC23141,S,2010-04-23T00:00:00,,INDICATOR AMENDED,E0029372
1800NC00541,SW,2010-04-20T00:00:00,,INDICATOR AMENDED,E0028380
1800NC00661,W,2010-04-20T00:00:00,,INDICATOR AMENDED,E0029232
1800NC35061,NE,2015-11-30T00:00:00,,STOP LOCATION AMENDED,E0028380
1800NCH1331,SE,2007-11-01T00:00:00,,,E0028380
1800NCH1332,NW,2007-11-01T00:00:00,,,E0028380
1800NE17301,SE,2007-11-01T00:00:00,,,E0057799
1800NE17291,NW,2010-04-26T00:00:00,,INDICATOR AMENDED,E0057799
1800WAH1351,S,2007-11-01T00:00:00,,,E0028351
1800WAH1352,N,2007-11-01T00:00:00,,,E0028351
1800WAH4141,NE,2015-05-14T00:00:00,,,E0028351
1800SJ48141,NE,2015-02-13T00:00:00,,INDICATOR AMENDED,E0052672
1800SJ48211,SW,2015-02-13T00:00:00,,INDICATOR AMENDED,E0052672
1800WA09971,N,2007-11-01T00:00:00,,,E0028594
1800SBH1511,W,2008-08-22T00:00:00,,NAME AMENDED,N0075057
1800SBH1512,E,2008-08-22T00:00:00,,NAME AMENDED,N0075057
1800SB39711,NE,2007-11-01T00:00:00,,,N0075057
1800SB39701,SW,2007-11-01T00:00:00,,,N0075057
1800SBH1671,NW,2010-03-29T00:00:00,,NAME AMENDED,N0075057
1800SBH1592,NW,2007-11-01T00:00:00,,,N0075057
1800SBH1591,SE,2007-11-01T00:00:00,,,N0075057
1800NEH0111,NW,2007-11-01T00:00:00,Rochdale,,N0074934
1800NEH0112,SE,2007-11-01T00:00:00,Rochdale,,N0074934
1800SJ12081,NW,2014-10-09T00:00:00,,INDICATOR AMENDED,E0029470
1800SGH0591,SW,2007-11-01T00:00:00,,,E0028708
1800SGH1481,NE,2007-11-01T00:00:00,,,E0028708
1800SJ11321,SE,2014-10-09T00:00:00,,INDICATOR AMENDED,N0077434
1800SJ11481,NW,2014-10-09T00:00:00,,INDICATOR AMENDED,N0077434
1800SB14101,W,2007-11-01T00:00:00,,,N0074979
1800EB32921,W,2007-11-01T00:00:00,,,N0075154
1800EB33921,E,2010-09-09T00:00:00,,INDICATOR AMENDED,E0028544
1800EBH1271,S,2008-07-30T00:00:00,,NAME AMENDED,E0028544
1800WF40601,SW,2014-02-18T00:00:00,,indicator amended,E0028978
1800NE21961,NE,2010-04-26T00:00:00,,INDICATOR AMENDED,E0028791
1800NE21971,SW,2007-11-01T00:00:00,,,E0028791
1800NCH3171,E,2008-03-19T00:00:00,,LOCATION AMENDED,E0029302
1800NCH3172,W,2008-03-19T00:00:00,,LOCATION AMENDED,E0029302
1800SB04191,E,2007-11-01T00:00:00,,,E0057786
1800SG05301,NW,2014-02-17T00:00:00,,INDICATOR AMENDED,E0028700
1800EB03811,S,2010-03-25T00:00:00,,INDICATOR AMENDED,E0028951
1800WA42131,W,2014-02-26T00:00:00,,indicator amended,E0028392
1800WA41891,E,2014-02-27T00:00:00,,indicator amended,E0028392
1800WA06951,E,2015-11-22T00:00:00,,STOP LOCATION AMENDED,E0028392
1800EB03611,N,2010-03-25T00:00:00,,INDICATOR AMENDED,E0028951
1800WA42071,W,2014-02-26T00:00:00,,indicator amended,E0028392
1800EB03601,S,2010-03-25T00:00:00,,INDICATOR AMENDED,E0028951
1800WA42141,E,2014-02-26T00:00:00,,indicator amended,E0028392
1800WAH3571,NW,2008-07-30T00:00:00,,NAME AMENDED,E0028392
1800WA15381,E,2007-11-01T00:00:00,,,E0028392
1800WA17101,E,2007-11-01T00:00:00,,,E0028776
1800WA17111,W,2007-11-01T00:00:00,,,E0028776
1800WA17481,W,2007-11-01T00:00:00,,,E0028776
1800WA42072,E,2006-05-19T00:00:00,,,E0028392
1800NFH1661,N,2007-11-01T00:00:00,,,E0028369
1800WA14081,W,2007-11-01T00:00:00,,,E0029036
1800WA17501,S,2007-11-01T00:00:00,,,E0028776
1800WAH2191,W,2009-01-05T00:00:00,,INDICATOR AMENDED,E0029036
1800WAH2192,E,2009-01-05T00:00:00,,INDICATOR AMENDED,E0029036
1800NE23831,W,2011-03-01T00:00:00,,INDICATOR AMENDED,E0028536
1800NE33201,NE,2011-03-01T00:00:00,,INDICATOR AMENDED,E0028861
1800NE33211,SW,2011-03-01T00:00:00,,INDICATOR AMENDED,E0028861
1800SB45391,NE,2007-11-01T00:00:00,Manchester,,N0075063
1800SBT0111,,2004-09-14T00:00:00,Manchester,,N0075063
1800SB45371,NE,2007-11-01T00:00:00,Manchester,,N0075063
1800NF27181,S,2007-11-01T00:00:00,,,E0028884
1800ED00441,NW,2010-10-15T00:00:00,,NAME AMENDED,E0028662
1800WK00501,E,2013-05-18T00:00:00,,INDICATOR AMENDED,E0028822
1800WK32811,NE,2013-05-18T00:00:00,,INDICATOR AMENDED,E0028822
1800NF27171,N,2007-11-01T00:00:00,,,E0028884
1800WK00491,W,2013-05-18T00:00:00,,INDICATOR AMENDED,E0028822
1800EDH3371,N,2007-11-01T00:00:00,,,E0028839
1800EDH3372,S,2007-11-01T00:00:00,,,E0028839
1800EDH1051,W,2007-11-01T00:00:00,,,E0029278
1800WA19831,E,2014-05-15T00:00:00,,indicator amended,E0052667
1800NF03621,E,2010-03-29T00:00:00,,NAME AMENDED,E0029491
1800EH39391,E,2009-02-26T00:00:00,,INDICATOR AMENDED,E0028357
1800EH39401,W,2007-11-01T00:00:00,,,E0028357
1800NC33911,S,2007-11-01T00:00:00,Bury,,E0028694
1800NE49901,N,2007-11-01T00:00:00,,,E0028690
1800NC33921,N,2007-11-01T00:00:00,Bury,,E0028694
1800WK35441,W,2007-11-01T00:00:00,,,E0028950
1800NEH4681,NW,2011-02-04T00:00:00,,,E0028690
1800NCH2982,SW,2007-11-01T00:00:00,Bury,,E0028694
1800NEH0162,E,2007-11-01T00:00:00,,,E0028690
1800NCH2981,NE,2007-11-01T00:00:00,Bury,,E0028694
1800NEH0161,NW,2007-11-01T00:00:00,,,E0028690
1800NEH4691,SE,2011-02-04T00:00:00,,,E0028690
1800NEH4671,SE,2011-02-04T00:00:00,,,E0028690
1800NFH1561,NE,2008-07-30T00:00:00,,NAME AMENDED,E0029128
1800NFH1611,SW,2007-11-01T00:00:00,,,E0029128
1800NB43891,NW,2010-03-30T00:00:00,,INDICATOR AMENDED,E0028704
1800SG39371,SW,2014-02-24T00:00:00,,INDICATOR AMENDED,E0028777
1800SG39361,NE,2014-02-24T00:00:00,,INDICATOR AMENDED,E0028777
1800NCH3821,N,2008-08-01T00:00:00,,NAME AMENDED,E0028397
1800NCH3711,S,2008-08-01T00:00:00,,NAME AMENDED,E0028397
1800EHH2341,N,2014-01-28T00:00:00,,,E0028503
1800EH37031,E,2010-11-16T00:00:00,,INDICATOR AMENDED,E0028503
1800EH37041,W,2010-11-16T00:00:00,,INDICATOR AMENDED,E0028503
1800EDH0541,NE,2010-04-29T00:00:00,,DIRECTION AMENDED,E0028385
1800EDH4051,N,2011-03-10T00:00:00,,LANDMARK AMENDED,E0028385
1800EDH4071,W,2011-03-04T00:00:00,,,E0028385
1800EDH2492,NE,2007-11-01T00:00:00,,,E0028385
1800EDH4061,SW,2011-03-04T00:00:00,,,E0028385
1800NEH0201,SE,2007-11-01T00:00:00,,,E0028690
1800EDH4081,E,2011-03-04T00:00:00,,,E0028385
1800EDH0542,NE,2007-11-01T00:00:00,,,E0028385
1800EDH2491,S,2010-04-29T00:00:00,,DIRECTION AMENDED,E0028385
1800WF40121,E,2014-02-19T00:00:00,Salford,indicator amended,E0029194
1800WA25571,SE,2014-05-14T00:00:00,,indicator amended,E0029452
1800WA25581,NW,2014-05-14T00:00:00,,indicator amended,E0029452
1800SB32351,SE,2007-11-01T00:00:00,,,E0028991
1800WA18541,SE,2014-05-16T00:00:00,,indicator amended,E0028497
1800WA18531,NW,2014-05-16T00:00:00,,indicator amended,E0028497
1800EH21891,SW,2010-04-19T00:00:00,,INDICATOR AMENDED,E0028873
1800EH21901,NE,2010-04-19T00:00:00,,INDICATOR AMENDED,E0028873
1800SB33441,SE,2007-11-01T00:00:00,,,E0028713
1800SB33431,NW,2007-11-01T00:00:00,,,E0028713
1800SBH0102,NE,2007-11-01T00:00:00,,,E0028713
1800SBH0101,SW,2007-11-01T00:00:00,,,E0028713
1800WF40671,N,2014-02-18T00:00:00,,indicator amended,E0028978
1800WF40661,S,2014-02-18T00:00:00,,indicator amended,E0028978
1800SB42821,NE,2010-09-16T00:00:00,Manchester,LOCATION AMENDED,E0028539
1800SG36491,SE,2014-02-25T00:00:00,,indicator amended,E0028794
1800SG36501,NW,2014-02-25T00:00:00,,indicator amended,E0028794
1800SGH2432,SW,2007-11-01T00:00:00,,,E0028794
1800SGH2431,NE,2007-11-01T00:00:00,,,E0028794
1800WA17661,E,2007-11-01T00:00:00,,,E0029092
1800WA17651,W,2014-02-04T00:00:00,,INDICATOR AMENDED,E0029092
1800WK11051,NW,2014-02-13T00:00:00,,indicator amended,E0028727
1800WK09891,SE,2014-02-13T00:00:00,,indicator amended,E0028727
1800WK09892,W,2006-05-31T00:00:00,,,E0028727
1800EB33211,E,2010-04-15T00:00:00,,INDICATOR AMENDED,E0028720
1800NC21721,E,2010-04-23T00:00:00,,INDICATOR AMENDED,E0028659
1800SG15721,W,2014-02-14T00:00:00,,INDICATOR AMENDED,E0057819
1800EB33221,W,2010-04-15T00:00:00,,INDICATOR AMENDED,E0028720
1800SG08791,E,2014-02-14T00:00:00,,INDICATOR AMENDED,E0057819
1800WK35391,W,2007-11-01T00:00:00,,,E0028950
1800NE04941,E,2007-11-01T00:00:00,,,E0029060
1800NC21731,W,2010-04-23T00:00:00,,INDICATOR AMENDED,E0028659
1800WK09571,E,2014-02-13T00:00:00,,indicator amended,E0028950
1800NF31471,NW,2015-08-13T00:00:00,,STOP NAME AMENDED,E0028886
1800WA00261,NE,2014-10-14T00:00:00,,INDICATOR AMENDED,E0028320
1800WA00271,SW,2014-10-14T00:00:00,,INDICATOR AMENDED,E0028320
1800ED28161,SW,2010-04-19T00:00:00,,INDICATOR AMENDED,E0028385
1800ED28171,NE,2010-04-19T00:00:00,,INDICATOR AMENDED,E0028385
1800WA25551,N,2014-05-15T00:00:00,,indicator amended,E0029262
1800WA25741,N,2014-04-25T00:00:00,,indicator amended,E0029449
1800WA25561,S,2014-05-15T00:00:00,,indicator amended,E0029262
1800WA25731,S,2014-04-25T00:00:00,,indicator amended,E0029449
1800SG46261,S,2014-02-17T00:00:00,,INDICATOR AMENDED,E0028698
1800SG46251,N,2014-02-17T00:00:00,,INDICATOR AMENDED,E0028698
1800WA02261,SW,2014-10-14T00:00:00,Wigan,INDICATOR AMENDED,E0028823
1800WA35991,NE,2014-02-28T00:00:00,Wigan,indicator amended,E0028823
1800NF27511,SW,2007-11-08T00:00:00,Salford,LOCATION AMENDED,E0029195
1800SB31331,N,2007-11-01T00:00:00,,,E0029102
1800SB31341,S,2012-04-10T00:00:00,,NAME AMENDED,E0029102
1800SG07831,W,2014-02-18T00:00:00,,INDICATOR AMENDED,N0074972
1800WK05651,S,2014-02-14T00:00:00,,indicator amended,N0075101
1800WK05641,N,2014-02-14T00:00:00,,indicator amended,N0075101
1800SG10571,N,2014-02-21T00:00:00,,INDICATOR AMENDED,E0028780
1800SG10451,S,2014-02-21T00:00:00,,INDICATOR AMENDED,E0028780
1800SB31041,E,2007-11-01T00:00:00,,,E0028713
1800SB31901,SW,2007-11-01T00:00:00,Manchester,,E0028255
1800SB32981,W,2007-11-01T00:00:00,,,E0028713
1800SB32971,E,2007-11-01T00:00:00,,,E0028713
1800SB31051,W,2007-11-01T00:00:00,,,E0028713
1800SJ47231,NE,2015-01-30T00:00:00,,INDICATOR AMENDED,N0075139
1800SJ47571,SW,2015-01-30T00:00:00,,INDICATOR AMENDED,N0075139
1800WAH0072,NE,2009-01-12T00:00:00,,INDICATOR AMENDED,E0029220
1800WKH0711,E,2007-11-01T00:00:00,,,E0028491
1800WAH0071,SW,2009-01-12T00:00:00,,INDICATOR AMENDED,E0029220
1800WKH0712,E,2007-11-01T00:00:00,,,E0028491
1800WAH3981,N,2015-05-12T00:00:00,,,E0029220
1800WK37761,N,2007-11-01T00:00:00,,,E0028244
1800WK08601,S,2014-02-13T00:00:00,,indicator amended,E0028244
1800ED30511,SW,2007-11-01T00:00:00,,,N0075085
1800EB11901,N,2010-04-14T00:00:00,,INDICATOR AMENDED,N0075088
1800EB11941,S,2010-10-15T00:00:00,,NAME AMENDED,N0075088
1800NC07171,SW,2010-04-21T00:00:00,,INDICATOR AMENDED,E0029236
1800ED19591,S,2010-10-18T00:00:00,,INDICATOR AMENDED,E0029517
1800ED19601,N,2010-10-18T00:00:00,,NAME AMENDED,E0029517
1800ED24901,SW,2010-04-19T00:00:00,,INDICATOR AMENDED,E0029517
1800WA03331,S,2007-11-01T00:00:00,,,E0029094
1800ED24891,NE,2010-04-19T00:00:00,,INDICATOR AMENDED,E0029517
1800NC07181,NE,2007-11-01T00:00:00,,,E0029236
1800WK10371,W,2013-05-21T00:00:00,,INDICATOR AMENDED,E0029211
1800NCH3412,SE,2007-11-01T00:00:00,,,E0029236
1800NCH3411,NW,2007-11-01T00:00:00,,,E0029236
1800NCH4081,S,2008-07-30T00:00:00,,NAME AMENDED,E0028405
1800NCH4082,N,2008-07-30T00:00:00,,NAME AMENDED,E0028405
1800SG16241,SW,2014-02-18T00:00:00,,INDICATOR AMENDED,E0029163
1800SGH2412,W,2007-11-01T00:00:00,,,E0029163
1800SGH0542,S,2007-11-01T00:00:00,,,E0029163
1800SGH0541,N,2007-11-01T00:00:00,,,E0029163
1800SGH2411,E,2007-11-01T00:00:00,,,E0029163
1800SGH1511,S,2007-11-01T00:00:00,,,E0029163
1800SB04561,NW,2008-07-10T00:00:00,,INDICATOR AMENDED,E0028715
1800SB04571,NW,2007-11-01T00:00:00,,,E0028715
1800SB04581,NW,2007-11-01T00:00:00,,,E0028715
1800SJ41361,NW,2015-05-11T00:00:00,,STOP LOCATION AMENDED,N0074997
1800EB32751,NE,2007-11-01T00:00:00,,,E0029135
1800SG13211,SE,2014-02-17T00:00:00,,INDICATOR AMENDED,E0029245
1800SG13201,NW,2014-02-17T00:00:00,,INDICATOR AMENDED,E0029245
1800SG36332,N,2005-05-24T00:00:00,,,E0028761
1800SJ41371,SE,2015-05-11T00:00:00,,STOP LOCATION AMENDED,N0074997
1800SG16701,S,2014-02-05T00:00:00,,INDICATOR AMENDED,E0029038
1800SG36331,N,2014-02-05T00:00:00,,INDICATOR AMENDED,E0029038
1800EB35221,SE,2010-04-15T00:00:00,,INDICATOR AMENDED,E0029135
1800EH02631,S,2010-04-19T00:00:00,,INDICATOR AMENDED,E0028357
1800EH03161,S,2010-04-19T00:00:00,,INDICATOR AMENDED,E0028357
1800EHH0612,S,2010-10-18T00:00:00,,STOP REMOVED,E0028357
1800EHH0611,N,2010-10-18T00:00:00,,STOP REMOVED,E0028357
1800EB35211,NW,2007-11-01T00:00:00,,,E0029135
1800NE21941,SW,2010-04-26T00:00:00,Rochdale,INDICATOR AMENDED,N0074925
1800NE21931,NE,2010-04-26T00:00:00,Rochdale,INDICATOR AMENDED,N0074925
1800NC20731,NE,2010-04-22T00:00:00,,INDICATOR AMENDED,E0029572
1800NC20741,SW,2007-11-01T00:00:00,,,E0029572
1800WA21791,W,2014-05-15T00:00:00,,indicator amended,E0028345
1800WA21801,E,2014-05-15T00:00:00,,indicator amended,E0028345
1800NF27031,NE,2007-11-05T00:00:00,,LOCATION AMENDED,E0028666
1800NE26671,SW,2007-11-01T00:00:00,,,E0028938
1800EB03731,N,2010-03-25T00:00:00,,INDICATOR AMENDED,E0028951
1800EB03721,S,2007-11-01T00:00:00,,,E0028951
1800EH05401,N,2014-10-15T00:00:00,,STOP NAME AMENDED,E0028357
1800WK01491,NE,2013-05-21T00:00:00,,INDICATOR AMENDED,E0029318
1800WK22731,NW,2014-02-12T00:00:00,,indicator amended,E0029368
1800NCH3451,N,2007-11-01T00:00:00,Bury,,E0028553
1800NCH3452,S,2007-11-01T00:00:00,Bury,,E0028553
1800WK08961,N,2014-02-13T00:00:00,,indicator amended,E0028447
