AtcoCode,ModificationDateTime,NaptanCode,NptgLocalityCode,ShortCommonName
1800SBT0511,2004-09-14T00:00:00,,E0057786,
1800SBT0521,2004-09-14T00:00:00,,E0057786,
1800EBT0531,2004-09-14T00:00:00,,E0057786,
1800SBT0541,2004-09-14T00:00:00,,E0057786,
1800SBT0601,2004-09-14T00:00:00,,E0057786,
1800SBT0591,2004-09-14T00:00:00,,E0057786,
1800SBT0611,2004-09-14T00:00:00,,E0057786,
1800SBT0631,2004-09-14T00:00:00,,E0057786,
1800EB32941,2010-04-15T00:00:00,MANAGWDP,E0028720,City Footbal Acad
1800SB30321,2007-11-01T00:00:00,MANGTMAD,E0029361,City Rd
1800WK04501,2014-02-17T00:00:00,MANPTGAG,E0028911,City Rd
1800WK04431,2014-02-17T00:00:00,MANPTDWA,E0029150,City Rd
1800WK04441,2014-02-17T00:00:00,MANPTDWD,E0029150,City Rd
1800WK01481,2013-05-21T00:00:00,MANPMPGA,E0028911,City Rd
1800SB09211,2007-11-01T00:00:00,MANGPMJW,E0057786,City Road East
1800SJ30281,2014-10-13T00:00:00,MANJTDWM,E0029361,City Road
1800SJ30271,2014-10-13T00:00:00,MANJTDWJ,E0029361,City Road
1800ED06991,2007-11-01T00:00:00,MANTGDGJ,E0057798,Civic Centre
1800ED07011,2007-11-01T00:00:00,MANTGDGD,E0057798,Civic Centre
1800WKH2772,2007-11-01T00:00:00,,E0028449,
1800WKH2771,2010-05-05T00:00:00,,E0028449,
1800WK07841,2014-02-13T00:00:00,MANPWAJD,E0028449,Clap Gate Ln
1800WK07851,2014-02-13T00:00:00,MANPWAJG,E0028449,Clap Gate Ln
1800EB03701,2010-09-16T00:00:00,MANADMAJ,E0028951,Clare Rd
1800WK32661,2007-11-01T00:00:00,MANTAMWA,N0074931,Claremont Ave
1800WK32671,2007-11-01T00:00:00,MANTAMWD,N0074931,Claremont Ave
1800WA19171,2014-05-15T00:00:00,MANPDPAD,E0057777,Claremont Church
1800WA19161,2014-05-15T00:00:00,MANPDMWT,E0057777,Claremont Church
1800WF40571,2014-02-18T00:00:00,MANPJWTA,E0028978,Claremont Dr
1800NE44491,2008-06-02T00:00:00,MANGDTAD,E0028612,Claremont Rd
1800SB11961,2007-11-01T00:00:00,MANGPTJD,E0029102,Claremont Rd
1800SB31361,2007-11-01T00:00:00,MANGTPDP,E0029102,Claremont Rd
1800SB12361,2007-11-01T00:00:00,MANGPTWT,E0029102,Claremont Rd
1800SB31851,2010-04-22T00:00:00,MANGTWDA,E0028255,Claremont Rd
1800SB31651,2007-11-01T00:00:00,MANGTPTP,E0029102,Claremont Rd
1800SB31661,2007-11-01T00:00:00,MANGTPTW,E0029102,Claremont Rd
1800SB31911,2007-11-01T00:00:00,MANGTWDW,E0028255,Claremont Rd
1800NE44481,2007-11-01T00:00:00,MANGDPWT,E0028612,Claremont Rd
1800SB11971,2008-07-14T00:00:00,MANGPTJG,E0029102,Claremont Rd
1800SB12371,2007-11-01T00:00:00,MANGPWAD,E0029102,Claremont Rd
1800SB31351,2007-11-01T00:00:00,MANGTPDM,E0029102,Claremont Rd
1800NFH1271,2007-11-01T00:00:00,,E0028886,
1800NFH1281,2007-11-01T00:00:00,,E0028886,
1800NFH0071,2007-11-01T00:00:00,,E0028886,
1800NFH0061,2007-11-01T00:00:00,,E0028886,
1800SJ47381,2015-01-30T00:00:00,MANJTMJM,E0029289,Claremont Road
1800NF30801,2007-11-01T00:00:00,MANGMTDP,E0028886,Claremont Road
1800NF30791,2007-11-01T00:00:00,MANGMTDM,E0028886,Claremont Road
1800EH21141,2008-04-23T00:00:00,MANDAGWA,E0028873,Claremont St
1800EH21151,2010-04-19T00:00:00,MANDAGWD,E0028873,Claremont St
1800ED14511,2009-08-21T00:00:00,MANTPAMW,E0028278,Clarence Ave
1800EH38841,2010-04-20T00:00:00,MANDGJPW,N0075097,Clarence Hotel
1800ED13561,2010-10-18T00:00:00,MANAPATD,E0028472,Clarence Hotel
1800EH38831,2010-04-20T00:00:00,MANDGJPT,N0075097,Clarence Hotel
1800ED45011,2010-10-18T00:00:00,MANATPJT,E0028472,Clarence Hotel
1800ED13551,2010-10-18T00:00:00,MANAPATA,E0028472,Clarence Hotel
1800EB04421,2015-11-24T00:00:00,MANADPDJ,E0028994,Clarence Rd
1800EB01821,2010-03-25T00:00:00,MANADGJW,E0028994,Clarence Rd
1800EB04431,2010-03-25T00:00:00,MANADPDM,E0028994,Clarence Rd
1800EB01831,2010-03-25T00:00:00,MANADGMA,E0028994,Clarence Rd
1800EBH0762,2005-05-24T00:00:00,,E0028715,
1800EBH0761,2007-11-01T00:00:00,,E0028994,
1800NE01811,2010-04-24T00:00:00,MANDWDPA,E0029314,Clarence St
1800NC07241,2007-11-01T00:00:00,MANDPAWJ,E0029236,Clarence St
1800WK31111,2007-11-01T00:00:00,MANTAGDP,E0028825,Clarence St
1800NE16481,2007-11-01T00:00:00,MANDWTJG,E0029314,Clarence St
1800WK31101,2007-11-01T00:00:00,MANTAGDM,E0028825,Clarence St
1800NFH0291,2007-11-01T00:00:00,,E0028378,
1800NF29081,2010-03-30T00:00:00,MANGMGAW,E0028378,Clarendon Cres
1800WA43511,2014-02-21T00:00:00,MANPJAWJ,E0028318,Clarendon Gr
1800WA43521,2014-02-21T00:00:00,MANPJAWM,E0028318,Clarendon Gr
1800SG43871,2014-02-25T00:00:00,MANJMDWA,E0028763,Clarendon Rd
1800EH38531,2007-11-01T00:00:00,MANDGJDJ,E0028879,Clarendon Road
1800SG43881,2014-02-25T00:00:00,MANJMDWD,E0028763,Clarendon Rd
1800NF00781,2007-11-01T00:00:00,MANGJDWA,E0028378,Clarendon Rd
1800NFH0301,2007-11-01T00:00:00,,E0028378,
1800SB02561,2010-03-29T00:00:00,MANGPGPT,E0029530,Clarendon Road We
1800EH41561,2007-11-01T00:00:00,MANDGPMJ,E0028879,Clarendon Sq
1800EH41571,2007-11-01T00:00:00,MANDGPMP,E0028879,Clarendon Sq
1800EHH2021,2007-11-01T00:00:00,,E0028879,
1800EHH2022,2007-11-01T00:00:00,,E0028879,
1800EB33811,2010-04-15T00:00:00,MANAJATD,E0028484,Claribel St
1800EHH2111,2009-11-06T00:00:00,,E0028879,Clark Way
1800EH09061,2010-04-19T00:00:00,MANAWPAT,E0028879,Clarkes Arms
1800NC48051,2007-11-01T00:00:00,MANDTWAW,E0028397,Clarkes Croft
1800NE19831,2014-01-07T00:00:00,MANGADWA,N0075155,Clarkes Ln
1800NC33772,2006-05-19T00:00:00,,E0029367,
1800NC05281,2010-04-23T00:00:00,MANTGMGW,E0029367,Clarks Hill
1800NC33771,2010-04-23T00:00:00,MANDTGDA,E0029367,Clarks Hill
1800NC42211,2007-11-01T00:00:00,MANDTPJA,E0029221,Clarks Hill
1800ED30911,2007-11-07T00:00:00,MANATPDT,N0074944,Clarksfield Rd
1800ED30931,2007-11-01T00:00:00,MANATPDW,N0074944,Clarskfield Rd
1800EDH0211,2007-11-01T00:00:00,,E0028471,
1800EDH1451,2010-04-29T00:00:00,,N0074944,
1800EDH0212,2005-05-24T00:00:00,,E0028471,
1800EDH1452,2007-11-01T00:00:00,,N0074944,
1800SB45821,2007-11-01T00:00:00,MANGWTAW,E0029129,Claverton Rd
1800SB45831,2007-11-01T00:00:00,MANGWTDA,E0029129,Claverton Rd
1800NE06261,2012-06-28T00:00:00,MANTGTDJ,E0028791,Clay Bank St
1800NE04491,2012-06-28T00:00:00,MANTGDMG,E0028791,Clay Bank St
1800NE04492,2006-05-31T00:00:00,,E0028791,
1800NEH2531,2007-11-01T00:00:00,,E0028502,
1800NEH2532,2007-11-01T00:00:00,,E0028502,
1800NEH1971,2007-11-01T00:00:00,,E0028508,
1800NEH0842,2007-11-01T00:00:00,,N0074973,
1800NEH1972,2007-11-01T00:00:00,,E0028508,
1800NEH0841,2011-02-08T00:00:00,,N0074973,
1800NEH4831,2011-02-08T00:00:00,,N0074973,
1800NE25921,2007-11-01T00:00:00,MANGATJA,N0074887,Clay Ln
1800NE25911,2007-11-01T00:00:00,MANGATGW,N0074887,Clay Ln
1800NEH2862,2007-11-01T00:00:00,,E0028327,
1800NEH2861,2007-11-01T00:00:00,,E0028327,
1800NCH1082,2008-06-02T00:00:00,,E0029462,
1800NCH1081,2008-06-02T00:00:00,,E0029462,
1800SB30361,2009-12-18T00:00:00,MANGTMAP,E0028865,Clayburn St
1800NC23361,2008-03-26T00:00:00,MANDTAWD,E0028592,Claydon Dr
1800NC23351,2013-10-28T00:00:00,MANDTAWA,E0028592,Claydon Dr
1800WKH4891,2016-04-04T00:00:00,,E0029354,
1800WKH4901,2016-04-04T00:00:00,,E0029354,
1800EB04311,2008-11-24T00:00:00,MANADMWT,E0028336,Clayton Ave
1800EB04321,2007-11-01T00:00:00,MANADPAD,E0028336,Clayton Ave
1800ZZMACLN3,2012-10-09T00:00:00,,E0028720,
1800ZZMACLN1,2012-10-09T00:00:00,,E0028720,
1800ZZMACLN2,2012-10-09T00:00:00,,E0028720,
1800ZZMACLN4,2012-10-09T00:00:00,,E0028720,
1800EB33081,2010-04-15T00:00:00,MANAGWJP,E0028720,Clayton Hall Rd
1800EB33271,2013-01-30T00:00:00,MANAGWPM,E0028720,Tram Stop
1800EB14611,2013-01-30T00:00:00,MANAGJAW,E0028720,Tram Stop
1800EB17981,2007-11-01T00:00:00,MANAGJWM,E0028720,Clayton Lane
1800EB33041,2010-04-15T00:00:00,MANAGWJA,E0028720,Clayton Library
1800EB33031,2007-11-01T00:00:00,MANAGWGW,E0028720,Clayton Library
1800EB33941,2007-11-01T00:00:00,MANAJDAD,E0029173,Clayton Ln Sth
1800EB33931,2010-03-29T00:00:00,MANAJAWT,E0029173,Clayton Ln Sth
1800EBH1031,2007-11-01T00:00:00,,E0028720,
1800WK06051,2014-02-13T00:00:00,MANPTMTA,E0057846,Clayton St
1800EB33071,2010-04-15T00:00:00,MANAGWJM,E0028720,Clayton St
1800WK08121,2014-02-13T00:00:00,MANPWAPT,E0057846,Clayton St
1800EBH1311,2007-11-01T00:00:00,,E0028720,
1800EBH1032,2005-05-24T00:00:00,,E0028720,
1800EBH1312,2007-11-01T00:00:00,,E0028720,
1800EH35451,2010-04-19T00:00:00,MANDAPGM,N0076732,Clayton Vale
1800SB47491,2007-11-01T00:00:00,MANJADAD,N0075104,Cleeve Rd
1800NEH4172,2010-10-22T00:00:00,,E0029343,
1800NEH4171,2010-10-22T00:00:00,,E0029343,
1800WF40591,2014-02-18T00:00:00,MANPJWTG,E0028978,Cleggs Ln
1800WF40441,2014-02-18T00:00:00,MANPJWMD,E0028978,Cleggs Ln
1800NE49391,2011-03-03T00:00:00,MANGJAPG,N0075014,Cleggswood Ave
1800NE49401,2011-03-03T00:00:00,MANGJAPJ,N0075014,Cleggswood Ave
1800NEH1542,2007-11-01T00:00:00,,E0029343,
1800NEH1541,2007-11-01T00:00:00,,E0029343,
1800SGH1171,2007-11-01T00:00:00,,E0028780,
1800SGH1172,2007-11-01T00:00:00,,E0028780,
1800NE31711,2007-11-01T00:00:00,MANGDAPJ,N0075013,Cleworth Rd
1800NB09311,2010-04-20T00:00:00,MANDJPMP,E0029339,Clibran St
1800NB09281,2010-04-20T00:00:00,MANDJPMD,E0029339,Clibran Street
1800NCH3582,2007-11-01T00:00:00,,E0029397,
1800NCH3581,2011-01-19T00:00:00,,E0029397,
1800SG40471,2014-02-17T00:00:00,MANJMAPJ,E0028779,Cliff Gr
1800SG40651,2014-02-17T00:00:00,MANJMAWT,E0028779,Cliff Gr
1800ED16101,2010-03-29T00:00:00,MANAPJMJ,N0074920,Cliff Hill Rd
1800ED16111,2013-02-20T00:00:00,MANAPJMP,N0074920,Cliff Hill Rd
1800WFR0091,2005-05-24T00:00:00,,N0074946,
1800CLTN2,2005-02-02T00:00:00,,N0074946,
1800CLTN3,2005-02-02T00:00:00,,N0074946,
1800CLTN0,2005-02-02T00:00:00,,N0074946,
1800CLTN1,2005-02-02T00:00:00,,N0074946,
1800WK03551,2014-02-18T00:00:00,MANTDWGA,N0075199,Clifton Cres
1800WF41401,2014-02-18T00:00:00,MANPMDMA,E0028726,Cricket Club
1800SB09781,2007-11-01T00:00:00,MANGPMWJ,E0028432,Clifton Dr
1800NC10221,2013-11-15T00:00:00,MANTWDJP,E0029221,Clifton Rd
1800WA41671,2014-02-28T00:00:00,MANPGPGP,E0028898,Clifton St
1800NE23901,2015-05-04T00:00:00,MANGAJAP,E0029381,Clifton St
1800NE23891,2015-05-04T00:00:00,MANGAJAM,E0029381,Clifton St
1800NC21211,2007-11-01T00:00:00,MANDPMAW,E0028398,Clifton St
1800NC21221,2007-11-01T00:00:00,MANDPMDA,E0028398,Clifton St
1800WF08861,2014-02-21T00:00:00,MANPJGJP,N0074946,Clifton Stn
1800WF41301,2014-02-18T00:00:00,MANPMDGT,N0074946,Clifton Stn
1800WK05361,2014-02-14T00:00:00,MANPTJMT,E0029043,Clinic
1800EH05211,2007-11-01T00:00:00,MANAWGAD,E0028849,Clinic
1800WK05371,2014-02-14T00:00:00,MANPTJMW,E0029043,Clinic
1800EH46071,2007-11-01T00:00:00,MANDGWPM,E0028357,Clinic
1800EH05201,2007-11-01T00:00:00,MANAWDWT,E0028849,Clinic
1800EH46081,2010-04-20T00:00:00,MANDGWPT,E0028357,Clinic
1800NF01471,2007-11-01T00:00:00,MANGJGDM,N0075140,Clippers Quay
1800ED10101,2007-11-01T00:00:00,MANAMGTM,E0029390,Clipsley Cres
1800EB00841,2007-11-01T00:00:00,MANADAMW,E0028994,Clitheroe Rd
1800ED10261,2007-11-01T00:00:00,MANAMJDP,E0028385,Clive Rd
1800ED09461,2007-11-01T00:00:00,MANTGPDA,E0028385,Clive Rd
1800ED10262,2006-05-24T00:00:00,,E0028385,
1800EDH0551,2010-05-14T00:00:00,,E0028385,
1800EDH0552,2010-05-14T00:00:00,,E0028385,
1800EH36071,2014-10-15T00:00:00,MANDATDJ,E0029507,Clive St
1800WFH0272,2007-11-01T00:00:00,,N0074945,
1800WFH0602,2007-11-01T00:00:00,,N0074945,
1800WFH0271,2007-11-01T00:00:00,,N0074945,
1800WFH0601,2010-10-15T00:00:00,,N0074945,
1800EH36471,2014-11-14T00:00:00,MANDATWJ,E0028353,Clock House Ave
1800WK07952,2006-05-31T00:00:00,,E0028822,
1800WK10221,2014-02-13T00:00:00,MANTGTPA,E0028822,Close Ln
1800WK07951,2014-02-13T00:00:00,MANPWAMD,E0028822,Close Ln
1800WK32951,2007-11-01T00:00:00,MANTAPGT,N0074931,Close St
1800WK10431,2013-05-21T00:00:00,MANPWGWJ,N0075210,Closebrook Rd
1800WK07321,2013-05-21T00:00:00,MANTGMJT,N0075210,Closebrook Rd
1800NEH2701,2007-11-01T00:00:00,,E0028670,
1800NEH2702,2007-11-01T00:00:00,,E0028670,
1800WAH1992,2007-11-01T00:00:00,,E0028309,
1800WAH1991,2007-11-01T00:00:00,,E0028309,
1800WAH2001,2007-11-01T00:00:00,,E0052668,
1800WAH2002,2007-11-01T00:00:00,,E0052668,
1800WA01801,2014-10-14T00:00:00,MANJWDMT,E0052668,Clough Fold
1800ED24061,2014-09-09T00:00:00,MANATDMW,E0028456,Clough Ln
1800SG37751,2014-02-17T00:00:00,MANJGMTP,E0029581,Clough Meadow
1800SG37761,2014-02-17T00:00:00,MANJGMTW,E0029581,Clough Meadow
1800NE08231,2010-04-24T00:00:00,MANDWPAM,E0028562,Clough Rd
1800NE08241,2008-11-14T00:00:00,MANDWPAP,E0028562,Clough Rd
1800NE24431,2007-11-01T00:00:00,MANGAMDP,E0028670,Clough Rd
1800NE07341,2007-11-01T00:00:00,MANTGTGP,E0028670,Clough Rd
1800EDH4041,2011-03-04T00:00:00,,E0028385,
1800NE24432,2006-05-31T00:00:00,,E0028670,
1800EDH0232,2005-05-24T00:00:00,,E0028385,
1800EDH0132,2007-11-01T00:00:00,,E0028385,
1800EDH4031,2011-03-04T00:00:00,,E0028385,
1800NE33131,2010-04-26T00:00:00,MANGDJMT,E0029497,Clough St
1800SG13831,2014-02-17T00:00:00,MANJDPMT,E0029377,Clovelly Rd
1800SG13841,2014-02-17T00:00:00,MANJDPMW,E0029377,Clovelly Rd
1800SG07341,2014-02-18T00:00:00,MANJATGD,E0028247,Clover Ave
1800SG07351,2014-02-18T00:00:00,MANJATGJ,E0028247,Clover Ave
1800EDH0401,2007-11-01T00:00:00,,E0028259,
1800EDH0402,2005-05-24T00:00:00,,E0028259,
1800WKH1281,2010-05-25T00:00:00,,E0028436,
1800WKH1282,2007-11-01T00:00:00,,E0028436,
1800SJ49491,2007-11-01T00:00:00,MANJWAWT,E0028623,Cloverley
1800NF32031,2011-03-11T00:00:00,MANGMWTJ,N0076110,Clowes Street
1800ED24721,2007-11-01T00:00:00,MANATGAD,E0028839,Clowes St
1800EB34311,2010-04-15T00:00:00,MANAJDPA,E0029521,Clowes St
1800ED24711,2007-11-08T00:00:00,MANATDWT,E0028839,Clowes St
1800EB34321,2007-11-01T00:00:00,MANAJDPD,E0029521,Clowes St
1800EB31621,2010-05-11T00:00:00,MANAGPGM,E0029521,Clowes St
1800EB38641,2010-04-15T00:00:00,MANAJMPW,N0074959,Clumber Rd
1800EB38651,2007-11-01T00:00:00,MANAJMTA,N0074959,Clumber Rd
1800SG08991,2014-02-18T00:00:00,MANJDATW,E0029584,Clutha Rd
1800SG06581,2014-02-18T00:00:00,MANJAMTG,E0029584,Clutha Rd
1800NC06911,2010-03-30T00:00:00,MANDPAGT,N0075123,Clyde Ave
1800NC06901,2010-03-30T00:00:00,MANDPAGP,E0028543,Clyde Ave
1800SB33701,2010-09-16T00:00:00,MANGWDTM,E0029519,Clyde Rd
1800SB33841,2007-11-01T00:00:00,MANGWGAJ,E0029519,Clyde Rd
1800SB33711,2007-11-01T00:00:00,MANGWDTP,E0029519,Clyde Rd
1800NC23261,2007-11-01T00:00:00,MANDTAPT,E0028553,Clyde Rd
1800SB33851,2007-11-01T00:00:00,MANGWGAM,E0029519,Clyde Rd
1800NC23251,2007-11-01T00:00:00,MANDTAPM,E0028553,Clyde Rd
1800WK30761,2007-11-02T00:00:00,MANTADMT,E0028499,Co-op
1800EB33541,2007-11-01T00:00:00,MANAJAGW,N0075088,Co-op
1800NF27131,2007-11-01T00:00:00,MANGJTDJ,E0028666,Coach & Horses
1800NF27141,2007-11-01T00:00:00,MANGJTDM,E0028666,Coach & Horses
1800WK31371,2007-11-01T00:00:00,MANTAGTA,N0074884,Coach Rd
1800WK11231,2014-02-12T00:00:00,MANTGWDM,N0074884,Coach Rd
1800WK07721,2014-02-13T00:00:00,MANPWADJ,E0028499,Coach St
1800SB04801,2007-11-01T00:00:00,MANGPJGA,E0057786,Coach Stn
1800SB16721,2007-11-01T00:00:00,MANGTGTJ,E0057786,Coach Stn
1800EDH2361,2007-11-01T00:00:00,,E0028385,
1800EDH2362,2007-11-01T00:00:00,,E0028385,
1800ED28601,2007-11-01T00:00:00,MANATJPG,E0028516,Coal Pit Ln
1800ED28611,2007-11-01T00:00:00,MANATJPJ,E0028516,Coal Pit Ln
1800ED22491,2007-11-01T00:00:00,MANATDAJ,E0029538,Coalshaw Green Rd
1800WK04871,2014-02-25T00:00:00,MANPTGTA,N0075048,Cob Moor Rd
1800WK04881,2014-02-25T00:00:00,MANPTGTD,N0075048,Cob Moor Rd
1800ED30591,2010-04-16T00:00:00,MANATMPJ,E0029506,Cobden St
1800NF40491,2007-11-01T00:00:00,MANGPAWA,E0028604,Cobden St
1800ED14491,2010-04-15T00:00:00,MANTPAJP,E0029506,Cobden St
1800EH24031,2010-04-19T00:00:00,MANDAMJM,N0077788,Shaw St
1800NF40501,2007-11-01T00:00:00,MANGPAWD,E0028604,Cobden St
1800EDH2912,2010-06-16T00:00:00,,E0028692,
1800EDH2911,2010-06-16T00:00:00,,E0028692,
1800EDH1711,2007-11-01T00:00:00,,E0029506,
1800EDH2941,2010-10-12T00:00:00,,E0029506,
1800EH09791,2007-11-01T00:00:00,MANAWTDM,E0029366,Cocker Hill
1800EH09781,2010-04-19T00:00:00,MANAWTDJ,E0029366,Cocker Hill
1800NC22171,2014-10-15T00:00:00,MANDPTJP,E0029372,Cockey Moor Rd
1800NC22181,2014-10-15T00:00:00,MANDPTJT,E0029372,Cockey Moor Rd
1800EH01811,2014-10-15T00:00:00,MANAWAJA,E0029057,Cocksfoot Drive
1800EH01631,2014-10-15T00:00:00,MANAWAGW,E0029057,Cocksfoot Dr
1800ED17291,2010-04-16T00:00:00,MANAPTMW,E0028268,Coldhurst St
1800ED17281,2010-04-16T00:00:00,MANAPTMT,E0028268,Coldhurst St
1800SB12711,2014-10-03T00:00:00,MANGPWDP,E0029196,Coleby Ave
1800ED17331,2010-04-16T00:00:00,MANAPTPG,N0075015,Colenso St
1800NC35351,2010-04-23T00:00:00,MANDTJWJ,E0029232,Coleridge Ave
1800NC35361,2007-11-01T00:00:00,MANDTJWM,E0029232,Coleridge Ave
1800SB31121,2007-11-01T00:00:00,MANGTMWD,E0028715,College of Music
