AtcoCode,Bearing,CreationDateTime,GrandParentLocalityName,Notes,NptgLocalityCode
1800NE26891,N,2007-11-01T00:00:00,,,E0029248
1800NE26981,SW,2007-11-01T00:00:00,,,N0074906
1800NC42251,W,2010-04-23T00:00:00,,INDICATOR AMENDED,E0029221
1800NCH3652,SW,2007-11-01T00:00:00,Bury,,N0077411
1800NC41471,E,2007-11-01T00:00:00,Bury,,N0077411
1800NC42241,E,2010-04-23T00:00:00,,INDICATOR AMENDED,E0029221
1800NC41711,W,2007-11-01T00:00:00,Bury,,N0077411
1800NCH3141,N,2007-11-01T00:00:00,,,E0029302
1800NCH3142,S,2007-11-01T00:00:00,,,E0029302
1800ED30581,W,2010-10-18T00:00:00,,NAME AMENDED,E0029506
1800NBH0362,N,2007-11-01T00:00:00,,,E0028704
1800NBH0102,W,2010-03-29T00:00:00,,INDICATOR AMENDED,E0028704
1800WA25861,S,2014-04-23T00:00:00,,indicator amended,E0057777
1800NBH0361,S,2007-11-01T00:00:00,,,E0028704
1800NBH0101,E,2010-03-29T00:00:00,,INDICATOR AMENDED,E0028704
1800NFH1181,E,2007-11-01T00:00:00,,,N0076110
1800SG09491,N,2014-02-21T00:00:00,,INDICATOR AMENDED,E0029245
1800SGH1061,E,2007-11-01T00:00:00,,,E0029245
1800ED05661,W,2010-04-15T00:00:00,,INDICATOR AMENDED,E0028792
1800ED19281,SW,2010-10-18T00:00:00,,INDICATOR AMENDED,N0075108
1800ED19271,NE,2010-10-18T00:00:00,,INDICATOR AMENDED,N0075108
1800EDH2951,W,2007-11-01T00:00:00,,,E0028792
1800SG12401,N,2014-02-17T00:00:00,,INDICATOR AMENDED,E0029241
1800EB34851,W,2010-04-15T00:00:00,Manchester,INDICATOR AMENDED,E0028241
1800EB34841,E,2011-03-02T00:00:00,Manchester,INDICATOR AMENDED,E0028241
1800ED16651,NE,2007-11-01T00:00:00,,,E0029031
1800ED17121,N,2007-11-01T00:00:00,,,E0029278
1800ED17111,S,2007-11-01T00:00:00,,,E0029278
1800ED14171,E,2010-10-18T00:00:00,,INDICATOR AMENDED,E0028793
1800ED14251,SE,2010-10-18T00:00:00,,NAME/INDICATOR AMENDED,E0028793
1800ED14011,NW,2010-10-18T00:00:00,,NAME/INDICATOR AMENDED,E0028793
1800SJH2752,SE,2009-01-12T00:00:00,Altrincham,,E0029496
1800SJH2751,NW,2009-01-12T00:00:00,Altrincham,,E0029496
1800SJ11391,N,2014-10-09T00:00:00,Altrincham,INDICATOR AMENDED,E0029496
1800SJ00171,W,2014-02-25T00:00:00,Altrincham,INDICATOR AMENDED,E0029496
1800SJ11351,S,2014-10-09T00:00:00,,INDICATOR AMENDED,N0074997
1800SJ11461,N,2014-10-09T00:00:00,,INDICATOR AMENDED,N0074997
1800SG46741,W,2014-02-17T00:00:00,,INDICATOR AMENDED,E0028698
1800SG19081,E,2014-02-17T00:00:00,,INDICATOR AMENDED,E0028698
1800EDH2972,E,2008-06-03T00:00:00,,INDICATOR AMENDED,E0028426
1800EDH2971,E,2010-05-14T00:00:00,,DIRECTION AMENDED,E0028426
1800SBH0041,W,2007-11-01T00:00:00,,,E0028713
1800SBH0042,E,2007-11-01T00:00:00,,,E0028713
1800NE17281,NW,2013-02-14T00:00:00,,INDICATOR AMENDED,E0057799
1800NE17271,SE,2013-02-14T00:00:00,,INDICATOR AMENDED,E0057799
1800WA13911,SW,2007-11-01T00:00:00,,,E0029327
1800WA13921,NE,2007-11-01T00:00:00,,,E0029327
1800SG37931,S,2014-02-17T00:00:00,,INDICATOR AMENDED,E0028748
1800EH44191,SW,2007-11-01T00:00:00,,,N0074964
1800SG02031,S,2014-09-29T00:00:00,,INTERCHANGE ID REMOVED,E0028748
1800SG00581,S,2014-09-29T00:00:00,,INTERCHANGE ID REMOVED,E0028748
1800SJ10971,N,2014-10-09T00:00:00,,INDICATOR AMENDED,E0029443
1800NE04102,N,2006-01-20T00:00:00,,,E0029037
1800SJ11041,S,2014-10-09T00:00:00,,INDICATOR AMENDED,E0029443
1800NE04101,E,2010-04-24T00:00:00,,INDICATOR AMENDED,E0029037
1800WA43311,SW,2014-02-24T00:00:00,,indicator amended,E0028320
1800SG16651,NE,2007-11-01T00:00:00,,,E0057819
1800ED02371,E,2007-11-01T00:00:00,,,E0029278
1800EH39481,SE,2008-03-26T00:00:00,,INDICATOR AMENDED,E0029366
1800EH06801,N,2007-11-01T00:00:00,,,E0029366
1800ED02361,W,2007-11-01T00:00:00,,,E0029278
1800EB06661,W,2010-09-01T00:00:00,,STOP REMOVED,E0057786
1800WA43321,NE,2014-02-24T00:00:00,,indicator amended,E0028320
1800SGH3521,SE,2007-11-01T00:00:00,,,E0057819
1800EDH1992,W,2007-11-01T00:00:00,,,E0029480
1800WKH0832,W,2007-11-01T00:00:00,,,E0029368
1800EDH1591,SE,2009-01-13T00:00:00,,INDICATOR AMENDED,E0028946
1800EDH1592,NW,2009-01-13T00:00:00,,INDICATOR AMENDED,E0028946
1800WA18441,NE,2014-05-16T00:00:00,,indicator amended,E0028320
1800WKH0831,E,2007-11-01T00:00:00,,,E0029368
1800WA15531,N,2007-11-01T00:00:00,,,E0028979
1800WA18451,SW,2014-05-16T00:00:00,,indicator amended,E0028320
1800EDH1991,W,2010-10-12T00:00:00,,DIRECTION AMENDED,E0029480
1800NCH0101,S,2008-06-03T00:00:00,,INDICATOR AMENDED,E0029495
1800EBH0471,N,2007-11-01T00:00:00,,,E0057786
1800WK33881,N,2007-11-01T00:00:00,Wigan,,E0052676
1800WK11341,S,2014-02-12T00:00:00,Wigan,indicator amended,E0052676
1800NFH1471,SW,2011-01-13T00:00:00,,DIRECTION AMENDED,E0028818
1800NFH1462,SW,2007-11-01T00:00:00,,,E0028818
1800NFH1472,SW,2007-11-01T00:00:00,,,E0028818
1800SB45661,S,2011-05-18T00:00:00,Manchester,INDICATOR AMENDED,E0029129
1800SB45751,W,2014-10-03T00:00:00,Manchester,INDICATOR AMENDED,E0029129
1800SGH1361,N,2007-11-01T00:00:00,,,E0028600
1800SGH1362,S,2007-11-01T00:00:00,,,E0028600
1800ED11511,NE,2013-01-29T00:00:00,,LOCATION AMENDED,E0028339
1800ED11441,SW,2013-01-29T00:00:00,,LOCATION AMENDED,E0028339
1800NE49411,E,2011-03-03T00:00:00,,name/indicator amended,N0075014
1800NE49421,W,2007-11-01T00:00:00,,,N0075014
1800NEH2811,SE,2007-11-01T00:00:00,,,E0029343
1800NEH2812,NW,2007-11-01T00:00:00,,,E0029343
1800NF28701,W,2008-04-23T00:00:00,Salford,INDICATOR AMENDED,E0029195
1800NF28711,E,2016-01-22T00:00:00,Salford,STOP LOCATION AMENDED,E0029195
1800WA11031,E,2008-06-02T00:00:00,,INDICATOR AMENDED,E0028309
1800WKH4141,N,2007-11-01T00:00:00,,,N0075008
1800WK03021,N,2014-02-18T00:00:00,,indicator amended,N0075008
1800WKH4142,S,2007-11-01T00:00:00,,,N0075008
1800WK03031,S,2014-02-18T00:00:00,,indicator amended,N0075008
1800WK32091,W,2007-11-01T00:00:00,Leigh,,E0028805
1800WK32101,E,2007-11-01T00:00:00,Leigh,,E0028805
1800EHH1581,NW,2007-11-01T00:00:00,,,E0028879
1800EHH1582,SE,2007-11-01T00:00:00,,,E0028879
1800WK33701,NE,2007-11-01T00:00:00,,,E0029127
1800NC06061,SW,2010-04-21T00:00:00,,INDICATOR AMENDED,E0029536
1800NC01851,NE,2010-04-20T00:00:00,,INDICATOR AMENDED,E0029536
1800WK33711,SW,2007-11-01T00:00:00,,,E0029127
1800NEH0952,S,2007-11-01T00:00:00,,,E0028791
1800NEH0951,N,2007-11-01T00:00:00,,,E0028791
1800NEH2671,N,2007-11-01T00:00:00,,,E0028791
1800NEH2492,N,2007-11-01T00:00:00,,,E0028791
1800NEH2491,S,2007-11-01T00:00:00,,,E0028791
1800NEH2672,S,2007-11-01T00:00:00,,,E0028791
1800WAH2232,NW,2007-11-01T00:00:00,,,E0028392
1800WAH2231,SE,2007-11-01T00:00:00,,,E0028392
1800NE10101,NE,2012-10-01T00:00:00,,,E0028670
1800NC23121,S,2010-01-08T00:00:00,,LOCATION AMENDED,E0029372
1800NC23131,N,2007-11-01T00:00:00,,,E0029372
1800WA43441,W,2014-02-21T00:00:00,,indicator amended,E0028954
1800ED12101,E,2010-10-18T00:00:00,,NAME/INDICATOR AMENDED,E0028501
1800ED12111,W,2010-10-18T00:00:00,,INDICATOR AMENDED,E0028501
1800SG36251,S,2014-02-11T00:00:00,,INDICATOR AMENDED,E0029552
1800SG36241,N,2014-02-11T00:00:00,,INDICATOR AMENDED,E0029552
1800SG37941,N,2014-02-17T00:00:00,,INDICATOR AMENDED,E0028748
1800SGH2561,E,2007-11-01T00:00:00,,,E0028600
1800SGH3771,W,2015-10-07T00:00:00,,,E0028600
1800SGH2562,W,2015-10-07T00:00:00,,,E0028600
1800WK07861,N,2014-02-13T00:00:00,Wigan,indicator amended,N0075076
1800WKH2781,NE,2010-05-05T00:00:00,Wigan,DIRECTION AMENDED,N0075076
1800WKH2791,NW,2010-04-29T00:00:00,,DIRECTION AMENDED,N0075201
1800WKH2792,SE,2007-11-01T00:00:00,,,N0075201
1800WKH2782,NE,2007-11-01T00:00:00,Wigan,,N0075076
1800NE25791,NE,2011-03-01T00:00:00,,INDICATOR AMENDED,E0029381
1800NE25811,SW,2011-03-01T00:00:00,,INDICATOR AMENDED,E0029381
1800SG08551,SW,2007-11-01T00:00:00,,,E0028600
1800SG00461,NE,2014-02-17T00:00:00,,INDICATOR AMENDED,E0028600
1800WA34721,NE,2014-10-14T00:00:00,,INDICATOR AMENDED,E0052666
1800SG35961,SE,2014-02-05T00:00:00,,INDICATOR AMENDED,E0029039
1800SG09961,SW,2014-02-21T00:00:00,,INDICATOR AMENDED,E0029461
1800WF13381,SE,2014-02-19T00:00:00,Salford,indicator amended,N0077436
1800SG35971,NW,2015-05-07T00:00:00,,LOCATION AMENDED,E0029039
1800WF40341,NW,2014-02-19T00:00:00,Salford,indicator amended,N0077436
1800SGH2012,N,2007-11-01T00:00:00,,,E0029461
1800SGH2011,S,2007-11-01T00:00:00,,,E0029461
1800NEH4811,NW,2011-02-08T00:00:00,Rochdale,,N0074973
1800WA03321,SW,2014-10-14T00:00:00,,INDICATOR AMENDED,E0052666
1800WA10021,N,2007-11-01T00:00:00,,,N0075010
1800WA10011,S,2007-11-01T00:00:00,,,N0075010
1800ED11001,NE,2007-11-01T00:00:00,,,N0075085
1800ED10991,SW,2007-11-01T00:00:00,,,N0075085
1800EBH1601,SW,2007-11-01T00:00:00,Manchester,,E0029286
1800EBH1602,W,2005-05-24T00:00:00,Manchester,,E0029286
1800SJH0731,N,2007-11-01T00:00:00,,,E0029171
1800SJH0732,S,2007-11-01T00:00:00,,,E0029171
1800ED02421,E,2007-11-01T00:00:00,,,E0029278
1800NB40721,N,2011-01-06T00:00:00,,INDICATOR AMENDED,E0028704
1800WKH3922,N,2007-11-01T00:00:00,,,E0029026
1800WKH3921,N,2010-10-12T00:00:00,,DIRECTION AMENDED,E0029026
1800SB16841,SW,2007-11-01T00:00:00,Manchester,,E0029575
1800SB15161,N,2008-03-26T00:00:00,Manchester,INDICATOR AMENDED,E0029575
1800SB15381,NE,2007-11-01T00:00:00,Manchester,,E0029575
1800EDH0811,N,2010-12-21T00:00:00,,DIRECTION AMENDED,N0074904
1800EDH0971,S,2010-12-21T00:00:00,,DIRECTION AMENDED,N0074904
1800NCH0421,W,2007-11-01T00:00:00,,,E0029462
1800NCH0422,E,2007-11-01T00:00:00,,,E0029462
1800EDH2782,SE,2009-05-18T00:00:00,,INDICATOR AMENDED,E0028406
1800EDH2781,NW,2009-05-18T00:00:00,,INDICATOR AMENDED,E0028406
1800NBH0732,SW,2008-06-03T00:00:00,,INDICATOR AMENDED,E0028557
1800NBH0741,S,2007-11-01T00:00:00,,,E0028798
1800WAH2762,NE,2007-11-01T00:00:00,,,E0052666
1800NBH0742,N,2007-11-01T00:00:00,,,E0028798
1800NBH0731,NE,2008-06-03T00:00:00,,INDICATOR AMENDED,E0028557
1800WAH2761,NE,2010-06-03T00:00:00,,DIRECTION AMENDED,E0052666
1800WAH3911,SW,2010-06-03T00:00:00,,,E0052666
1800NB43261,W,2014-10-15T00:00:00,,STOP NAME AMENDED,E0028798
1800ED30991,W,2010-04-14T00:00:00,,INDICATOR AMENDED,E0028471
1800WK04201,S,2014-02-17T00:00:00,,indicator amended,E0028822
1800WK32901,N,2008-04-23T00:00:00,,INDICATOR AMENDED,E0028822
1800NF09741,E,2010-02-05T00:00:00,,NEW STOP,E0029003
1800ED18601,NE,2007-11-08T00:00:00,,LOCATION AMENDED,E0028471
1800ED31001,E,2007-11-01T00:00:00,,,E0028471
1800ED48071,SW,2010-04-19T00:00:00,,INDICATOR AMENDED,E0028471
1800NE32111,W,2007-11-01T00:00:00,,,E0028791
1800ED10901,N,2007-11-01T00:00:00,,,E0028471
1800ED09521,NE,2007-11-01T00:00:00,,,E0028471
1800ED03521,NE,2007-11-01T00:00:00,,,E0028471
1800NCH0901,E,2007-11-01T00:00:00,,,E0029397
1800NCH0902,W,2007-11-01T00:00:00,,,E0029397
1800NE49671,E,2007-11-01T00:00:00,,,E0028910
1800NE03831,W,2007-11-01T00:00:00,,,E0028910
1800NEH3462,W,2007-11-01T00:00:00,,,E0028910
1800NEH3461,E,2007-11-01T00:00:00,,,E0028910
1800NEH3431,S,2007-11-01T00:00:00,,,E0028910
1800WF21271,N,2014-02-21T00:00:00,Salford,indicator amended,E0028819
1800WF40971,S,2014-02-18T00:00:00,Salford,indicator amended,E0028819
1800WK05721,NE,2014-02-14T00:00:00,,indicator amended,E0029197
1800WK05711,SW,2014-02-14T00:00:00,,indicator amended,E0029197
1800SG13751,NW,2014-02-18T00:00:00,,INDICATOR AMENDED,E0029163
1800NE19861,NE,2010-04-26T00:00:00,,INDICATOR AMENDED,E0028690
1800SG16081,S,2014-02-17T00:00:00,,INDICATOR AMENDED,E0029163
1800NE19851,SW,2007-11-01T00:00:00,,,E0028690
1800NEH0181,E,2007-11-01T00:00:00,,,E0028690
1800NEH0182,W,2007-11-01T00:00:00,,,E0028690
1800SJH1651,S,2007-11-01T00:00:00,,,E0029171
1800SJH1652,N,2007-11-01T00:00:00,,,E0029171
1800NB43931,S,2010-04-20T00:00:00,,INDICATOR AMENDED,E0028798
1800NB43921,N,2011-01-11T00:00:00,,INDICATOR AMENDED,E0028798
1800EHH1962,SW,2007-11-01T00:00:00,,,E0028610
1800EHH1961,NE,2007-11-01T00:00:00,,,E0028610
1800EB22051,W,2010-04-15T00:00:00,,INDICATOR AMENDED,E0028743
1800EB22041,E,2010-10-15T00:00:00,,INDICATOR AMENDED,E0028743
1800SJ32251,NE,2014-10-13T00:00:00,,INDICATOR AMENDED,N0075174
1800SJ32261,SW,2014-10-13T00:00:00,,INDICATOR AMENDED,N0075174
1800SJ04231,W,2014-10-03T00:00:00,,INDICATOR AMENDED,E0028489
1800SJ04361,E,2014-10-03T00:00:00,,INDICATOR AMENDED,E0028489
1800EB32491,W,2007-11-01T00:00:00,,,E0028544
1800WA17141,E,2007-11-01T00:00:00,,,E0028776
1800WA17151,W,2007-11-01T00:00:00,,,E0028776
1800ED13351,S,2007-11-01T00:00:00,,,E0028339
1800ED13361,N,2007-11-01T00:00:00,,,E0028339
1800WK30541,W,2007-11-01T00:00:00,,,E0028727
1800ED16121,NW,2010-10-18T00:00:00,,NAME AMENDED,N0074920
1800ED10221,N,2007-11-01T00:00:00,,,E0029278
1800ED16131,SE,2014-10-15T00:00:00,,STOP NAME AMENDED,N0074920
1800EDH0741,SW,2010-05-27T00:00:00,,LOCATION AMENDED,N0074920
1800WKH1702,W,2007-11-01T00:00:00,,,E0028727
1800WAH2062,E,2007-11-01T00:00:00,,,E0029119
1800WK30542,W,2006-01-20T00:00:00,,,E0028727
1800WAH2061,W,2007-11-01T00:00:00,,,E0029119
1800WKH1701,W,2007-11-01T00:00:00,,,E0028727
1800WKH4481,E,2010-05-24T00:00:00,,,E0028727
1800EDH1471,S,2010-05-27T00:00:00,,REMOVED,N0074920
1800EDH1472,N,2010-05-27T00:00:00,,REMOVED,N0074920
1800EDH0742,NE,2005-05-24T00:00:00,,,N0074920
1800WA13961,E,2007-11-01T00:00:00,,,E0029327
1800WA11441,W,2007-11-01T00:00:00,,,E0029327
1800WA13962,E,2006-05-31T00:00:00,,,E0029327
1800NCH0941,NW,2007-11-01T00:00:00,,,E0029236
1800NCH0942,SE,2007-11-01T00:00:00,,,E0029236
1800NE49841,W,2007-11-01T00:00:00,,,E0029059
1800NE08111,E,2007-11-01T00:00:00,,,E0029059
1800NE49842,NE,2006-06-07T00:00:00,,,E0029011
1800WAH0702,N,2007-11-01T00:00:00,,,E0028979
1800WAH0701,S,2007-11-01T00:00:00,,,E0028979
1800SG35711,E,2014-02-11T00:00:00,,INDICATOR AMENDED,N0075134
1800SJ00641,E,2014-02-25T00:00:00,,INDICATOR AMENDED,N0075023
1800SJ17791,W,2014-02-25T00:00:00,,INDICATOR AMENDED,N0075023
1800WA20161,E,2014-05-15T00:00:00,,indicator amended,E0052667
1800WA19972,SW,2006-05-24T00:00:00,,,E0052667
1800WA07981,SW,2011-02-23T00:00:00,,STOP MOVED,E0052667
1800WA19971,NE,2014-05-15T00:00:00,,indicator amended,E0052667
1800NEH3051,S,2007-11-01T00:00:00,,,E0028892
1800WA34691,SE,2014-03-03T00:00:00,,indicator amended,E0029299
1800WA34701,NW,2014-03-03T00:00:00,,indicator amended,E0029299
